馬名,日付,開催,天気,レース名,馬番,人気,着順,騎手,距離,状態,タイム
ヴィオリーナ,2020/12/16,川崎,晴,川崎競輪郡司浩平KE,6,1,1,本田正重,ダ1600,良,1:44.7
ヴィオリーナ,2020/11/11,川崎,晴,C1四　五六,7,1,1,本田正重,ダ1400,良,1:30.5
ヴィオリーナ,2020/08/30,2小倉6,晴,3歳未勝利,17,1,5,幸英明,芝2000,良,2:01.0
ヴィオリーナ,2020/07/12,4阪神4,晴,3歳未勝利,15,2,4,和田竜二,芝2000,稍,2:05.7
ヴィオリーナ,2020/05/16,3京都7,雨,3歳未勝利,13,2,2,藤岡佑介,芝2000,稍,2:03.6
ヴィオリーナ,2020/04/26,3京都2,晴,3歳未勝利,2,2,2,福永祐一,芝2000,良,2:01.2
ヴィオリーナ,2020/03/20,1阪神7,晴,3歳未勝利,13,6,6,和田竜二,芝1800,良,1:49.0
フレーヴォ,2021/02/20,2小倉3,晴,4歳以上1勝クラス,13,7,14,菅原明良,ダ1700,稍,1:47.8
フレーヴォ,2020/10/28,門別,晴,むかわ町長杯鵡川しし,8,1,1,石川倭,ダ1700,重,1:47.0
フレーヴォ,2020/10/14,門別,曇,どんどん食べよう道産,8,2,1,石川倭,ダ1800,重,1:55.9
フレーヴォ,2020/05/02,3京都3,晴,3歳未勝利,11,1,3,武豊,芝1400,良,1:22.5
フレーヴォ,2020/04/11,2阪神5,晴,3歳未勝利,10,3,2,松若風馬,芝1400,良,1:22.0
フレーヴォ,2019/12/07,5阪神3,曇,2歳未勝利,6,2,4,松山弘平,芝1600,良,1:35.8
フレーヴォ,2019/09/15,4阪神4,晴,2歳新馬,4,7,2,松山弘平,芝1800,良,1:49.3
ロードアンバー,2020/01/08,園田,曇,3歳未勝利,11,6,9,大山真吾,ダ1400,不,1:34.3
ロードアンバー,2019/12/19,園田,曇,2歳二,2,1,5,大山真吾,ダ1400,稍,1:34.6
ロードアンバー,2019/12/03,園田,曇,2歳未勝利一,11,1,5,長谷部駿,ダ1400,稍,1:34.7
ロードアンバー,2019/11/13,園田,晴,2歳未勝利一,10,2,3,長谷部駿,ダ1230,良,1:21.2
ロードアンバー,2019/10/20,4東京7,曇,2歳未勝利,4,8,10,北村宏司,ダ1600,重,1:40.6
ロードアンバー,2019/10/06,3新潟2,曇,2歳未勝利,12,11,10,嘉藤貴行,芝2000,稍,2:04.2
ロードユリシス,2021/03/15,船橋,晴,C2三　四,8,1,2,張田昂,ダ1200,稍,1:15.5
ロードユリシス,2021/02/12,船橋,曇,C2九　十,7,1,1,張田昂,ダ1200,良,1:15.8
ロードユリシス,2021/01/14,船橋,晴,C3　選抜馬,10,2,1,張田昂,ダ1000,良,1:02.1
ロードユリシス,2020/09/05,2小倉7,曇,3歳未勝利,14,13,15,川須栄彦,ダ1700,良,1:51.1
ロードユリシス,2020/07/18,4阪神5,晴,3歳未勝利,14,8,13,川須栄彦,ダ1800,良,1:56.1
ロードユリシス,2019/12/14,5阪神5,晴,2歳未勝利,14,6,9,川須栄彦,ダ1400,良,1:27.9
ロードユリシス,2019/11/24,5京都8,晴,2歳未勝利,14,6,13,松山弘平,芝1600,良,1:38.7
ロードユリシス,2019/09/01,2小倉12,雨,2歳未勝利,11,1,10,川田将雅,ダ1700,不,1:50.7
ロードユリシス,2019/08/10,2新潟5,晴,2歳新馬,8,2,4,戸崎圭太,ダ1800,良,1:58.0
デイオブジョイ,2020/12/27,6阪神8,晴,3歳以上1勝クラス,12,8,8,川須栄彦,ダ1800,良,1:55.6
デイオブジョイ,2020/07/18,4阪神5,晴,3歳未勝利,16,7,1,川須栄彦,ダ1800,稍,1:53.1
デイオブジョイ,2019/10/26,4京都8,曇,2歳未勝利,6,4,9,和田竜二,ダ1800,重,1:54.5
デイオブジョイ,2019/10/06,4京都2,晴,2歳新馬,8,11,4,三浦皇成,芝2000,良,2:02.0
パステルリリー,2020/08/09,2新潟6,曇,3歳未勝利,15,10,18,鮫島克駿,芝1600,不,1:40.7
ラストブラッサム,2021/02/21,1阪神4,晴,4歳以上1勝クラス,15,8,10,藤井勘一,ダ1400,良,1:26.7
ラストブラッサム,2021/01/01,川崎,晴,迎春賞,8,1,1,御神本訓,ダ1400,良,1:30.7
ラストブラッサム,2020/12/14,川崎,曇,C2一　二三,10,1,1,御神本訓,ダ1400,良,1:30.9
ラストブラッサム,2020/11/10,川崎,晴,C2四　五六,10,1,1,御神本訓,ダ1400,良,1:30.3
ラストブラッサム,2020/10/16,川崎,晴,鶫特別,3,1,2,御神本訓,ダ1600,稍,1:44.3
ラストブラッサム,2020/08/15,2小倉1,晴,3歳未勝利,1,17,7,藤井勘一,芝1200,良,1:08.1
ラストブラッサム,2020/06/14,3阪神4,曇,3歳未勝利,4,9,10,泉谷楓真,芝1200,重,1:11.2
ラストブラッサム,2020/03/14,1阪神5,雨,3歳未勝利,13,4,11,幸英明,ダ1800,重,1:56.7
ラストブラッサム,2020/02/22,2京都7,曇,3歳未勝利,10,4,6,シュタル,ダ1800,稍,1:56.0
ラストブラッサム,2020/02/01,2京都1,曇,3歳未勝利,5,8,9,フォーリ,芝1600,良,1:37.9
ラストブラッサム,2020/01/05,1京都1,曇,3歳未勝利,11,12,13,和田竜二,芝1600,良,1:38.4
ラストブラッサム,2019/10/06,4京都2,晴,2歳未勝利,5,5,9,三浦皇成,芝1600,良,1:36.7
ラストブラッサム,2019/09/14,4阪神3,晴,2歳新馬,1,1,3,岩田康誠,芝1400,良,1:22.5
シャンテリー,2020/10/07,園田,晴,C2二,9,10,9,石堂響,ダ1400,良,1:35.6
シャンテリー,2020/08/23,2小倉4,雨,3歳未勝利,5,14,11,松若風馬,ダ1700,稍,1:47.5
シャンテリー,2020/07/18,4阪神5,晴,3歳未勝利,7,11,14,鮫島克駿,ダ1800,稍,1:56.6
シャンテリー,2019/10/26,4東京8,晴,2歳新馬,17,7,17,三浦皇成,芝1600,稍,1:39.0
ロードクラージュ,2020/05/09,1新潟1,曇,3歳未勝利,3,2,7,斎藤新,ダ1200,良,1:13.7
ロードクラージュ,2019/06/08,3阪神3,曇,2歳新馬,6,1,6,北村友一,芝1200,稍,1:13.8
ヴィースバーデン,2020/11/23,5阪神7,晴,3歳以上1勝クラス,3,11,11,川須栄彦,芝1400,良,1:22.0
ヴィースバーデン,2020/10/24,4京都5,晴,3歳以上1勝クラス,7,9,7,川須栄彦,芝1800,稍,1:49.8
ヴィースバーデン,2020/04/12,2阪神6,雨,忘れな草賞(L),10,8,10,松山弘平,芝2000,稍,2:05.5
ヴィースバーデン,2020/02/08,2京都3,晴,エルフィンS(L),9,5,9,和田竜二,芝1600,良,1:35.3
ヴィースバーデン,2019/12/22,5阪神8,曇,千両賞(1勝クラス),12,3,5,和田竜二,芝1600,良,1:35.4
ヴィースバーデン,2019/10/26,4京都8,晴,萩S(L),6,2,4,和田竜二,芝1800,稍,1:51.2
ヴィースバーデン,2019/09/28,4阪神8,曇,2歳新馬,1,5,1,和田竜二,芝1800,良,1:47.7
ファイナルアフェア,2021/04/21,名古屋,晴,C17組,7,11,10,塚本征吾,ダ1400,良,1:34.5
ファイナルアフェア,2021/04/07,名古屋,晴,C18組,5,10,11,柿原翔,ダ1400,重,1:36.3
ファイナルアフェア,2021/03/24,名古屋,晴,C17組,4,8,10,加藤誓二,ダ1400,稍,1:36.5
ファイナルアフェア,2021/03/09,名古屋,曇,C18組,5,5,7,柿原翔,ダ1400,重,1:34.8
ファイナルアフェア,2021/02/24,名古屋,晴,C14組,8,8,10,柿原翔,ダ1400,良,1:37.7
ファイナルアフェア,2021/02/09,名古屋,晴,C21組,1,3,3,宮下瞳,ダ1400,良,1:34.5
ファイナルアフェア,2021/01/28,名古屋,曇,C13組,2,8,6,宮下瞳,ダ1400,重,1:34.2
ファイナルアフェア,2021/01/15,名古屋,晴,C14組,1,5,6,宮下瞳,ダ1400,良,1:35.3
ファイナルアフェア,2021/01/02,名古屋,晴,C14組,3,6,6,浅野皓大,ダ1400,良,1:35.8
ファイナルアフェア,2020/12/24,名古屋,曇,C11組,2,6,6,浅野皓大,ダ1400,良,1:35.2
ファイナルアフェア,2020/12/11,名古屋,晴,C6組,3,10,7,浅野皓大,ダ1400,良,1:34.6
ファイナルアフェア,2020/11/26,名古屋,晴,C13組,6,3,4,浅野皓大,ダ1400,良,1:35.4
ファイナルアフェア,2020/11/13,名古屋,晴,森篤史誕生日記念,4,10,7,柿原翔,ダ1400,良,1:33.9
ファイナルアフェア,2020/10/29,名古屋,晴,C14組,7,3,5,浅野皓大,ダ1400,良,1:34.3
ファイナルアフェア,2020/10/15,名古屋,晴,C13組,12,5,6,浅野皓大,ダ1400,良,1:34.1
ファイナルアフェア,2020/09/29,名古屋,曇,3歳4組,6,9,7,浅野皓大,ダ1400,良,1:34.2
ファイナルアフェア,2020/09/16,名古屋,曇,3歳4組,5,8,6,浅野皓大,ダ1400,良,1:33.4
ファイナルアフェア,2020/09/01,名古屋,曇,3歳4組,5,6,4,浅野皓大,ダ1400,不,1:33.5
ファイナルアフェア,2020/08/18,名古屋,晴,名古屋モーニングフィ,9,5,1,浅野皓大,ダ1400,良,1:33.3
ファイナルアフェア,2020/08/05,名古屋,晴,3歳6組,7,7,3,柿原翔,ダ1400,良,1:33.7
ファイナルアフェア,2020/07/23,名古屋,曇,3歳6組,2,9,10,浅野皓大,ダ1400,重,1:35.5
ファイナルアフェア,2020/07/09,名古屋,雨,3歳7組,1,8,5,丸野勝虎,ダ1400,不,1:33.3
ファイナルアフェア,2020/06/25,名古屋,雨,3歳7組,7,6,8,浅野皓大,ダ1400,重,1:33.7
ファイナルアフェア,2020/06/11,名古屋,雨,3歳5組,6,6,4,浅野皓大,ダ1400,稍,1:33.4
ファイナルアフェア,2020/05/28,名古屋,晴,3歳7組,4,6,2,浅野皓大,ダ1400,良,1:32.5
ファイナルアフェア,2020/05/14,名古屋,晴,3歳7組,4,4,2,浅野皓大,ダ1400,良,1:33.4
ファイナルアフェア,2020/05/06,名古屋,曇,3歳8組,8,7,3,藤原良一,ダ1400,良,1:33.0
ファイナルアフェア,2020/04/23,名古屋,晴,3歳6組,4,3,9,浅野皓大,ダ1400,稍,1:38.3
ファイナルアフェア,2020/04/10,名古屋,晴,3歳8組,3,4,4,浅野皓大,ダ1400,良,1:34.6
ファイナルアフェア,2020/03/27,名古屋,雨,3歳6組,2,5,5,浅野皓大,ダ1400,稍,1:34.8
ファイナルアフェア,2020/03/01,高知,曇,3歳ー2,2,4,5,妹尾浩一,ダ1300,不,1:28.8
ファイナルアフェア,2019/08/24,2新潟9,晴,2歳新馬,9,12,8,岩部純二,芝1200,良,1:13.9
コトブキテティス,2021/05/02,2東京4,晴,陣馬特別(2勝クラス),4,4,1,柴田善臣,芝2400,良,-0.2
コトブキテティス,2020/11/28,5東京8,晴,3歳以上1勝クラス,10,1,1,戸崎圭太,芝2400,良,2:27.6
コトブキテティス,2020/07/26,2新潟2,曇,3歳未勝利,12,1,1,戸崎圭太,芝2000,良,2:00.7
コトブキテティス,2020/06/14,3東京4,雨,3歳未勝利,4,2,3,戸崎圭太,芝2000,不,2:03.8
コトブキテティス,2020/05/16,2東京7,雨,3歳未勝利,12,2,4,武藤雅,芝1800,良,1:47.4
コトブキテティス,2020/04/25,2東京1,晴,3歳未勝利,11,1,2,武藤雅,芝2000,良,2:01.9
コトブキテティス,2020/02/08,1東京3,晴,3歳未勝利,13,1,3,武藤雅,芝1800,良,1:49.3
コトブキテティス,2019/11/10,5東京4,晴,2歳未勝利,13,2,3,武藤雅,芝1600,良,1:34.8
コトブキテティス,2019/10/26,4東京8,晴,2歳新馬,13,11,2,武藤雅,芝1600,稍,1:35.8
カズノピサ,2019/10/14,大井,雨,2歳　未受賞,7,13,13,達城龍次,ダ1200,稍,1:21.3
カズノピサ,2019/10/04,大井,晴,2歳　新馬(新馬),12,8,10,達城龍次,ダ1200,稍,1:21.2
テイエムキズナオー,2020/06/13,3阪神3,雨,3歳未勝利,2,5,12,Ｍ．デム,芝1800,稍,1:49.8
テイエムキズナオー,2020/05/24,3京都10,晴,3歳未勝利,12,13,4,斎藤新,芝1600,良,1:35.8
テイエムキズナオー,2020/02/22,1小倉11,曇,3歳未勝利,15,3,4,菱田裕二,ダ1700,不,1:47.1
テイエムキズナオー,2020/02/08,2京都3,晴,3歳未勝利,11,6,6,松山弘平,ダ1900,良,2:02.8
テイエムキズナオー,2020/01/25,1京都8,曇,3歳未勝利,6,4,4,松山弘平,ダ1800,重,1:54.8
テイエムキズナオー,2019/08/31,2小倉11,晴,2歳新馬,2,14,16,藤懸貴志,芝1200,良,1:12.0
アースヴィジョン,2021/01/19,大井,晴,C2十　11,12,10,9,有年淳,ダ1600,良,1:45.8
アースヴィジョン,2020/12/24,大井,曇,C211　12,10,7,7,有年淳,ダ1600,良,1:45.5
アースヴィジョン,2020/12/08,大井,曇,C2九　十,13,7,6,和田譲治,ダ1600,良,1:44.5
アースヴィジョン,2020/11/16,大井,晴,C211　12,14,6,4,和田譲治,ダ1600,良,1:44.9
アースヴィジョン,2020/11/06,大井,曇,3歳　200万,4,5,3,和田譲治,ダ1600,良,1:44.4
アースヴィジョン,2020/04/30,大井,晴,3歳　210万,12,2,9,的場文男,ダ1200,稍,1:16.3
アースヴィジョン,2020/04/08,大井,晴,3歳　210万,9,5,7,的場文男,ダ1600,良,1:45.5
アースヴィジョン,2019/09/18,大井,雨,2歳　150万,3,3,3,坂井英光,ダ1400,重,1:31.9
アースヴィジョン,2019/08/27,大井,曇,特選,3,8,5,坂井英光,ダ1600,良,1:47.1
アースヴィジョン,2019/08/01,大井,晴,特選,5,6,7,横川怜央,ダ1600,良,1:48.1
アースヴィジョン,2019/06/28,大井,曇,2歳　新馬(新馬),1,3,2,坂井英光,ダ1400,稍,1:31.6
ストーミーデイ,2021/04/26,大井,晴,東京トゥインクルファ,10,6,11,本橋孝太,ダ1400,良,1:27.7
ストーミーデイ,2020/08/19,大井,晴,黒潮盃競走(G),14,8,4,笹川翼,ダ1800,良,1:54.2
ストーミーデイ,2020/07/30,大井,曇,アフター5スター賞ト,5,3,5,笹川翼,ダ1200,稍,1:12.6
ストーミーデイ,2020/06/23,大井,曇,優駿スプリント競走(G),12,4,5,笹川翼,ダ1200,不,1:13.0
ストーミーデイ,2020/04/15,川崎,晴,クラウンC(G),12,5,3,笹川翼,ダ1600,稍,1:43.2
ストーミーデイ,2020/03/18,大井,晴,京浜盃競走(G),8,6,6,笹川翼,ダ1700,稍,1:49.6
ストーミーデイ,2019/11/13,大井,曇,ハイセイコー記念競走(G),12,4,2,笹川翼,ダ1600,良,1:43.1
ストーミーデイ,2019/09/17,大井,晴,’19ゴールドジュニ(OP),3,2,1,笹川翼,ダ1400,重,1:28.9
ストーミーデイ,2019/08/15,大井,曇,特選,2,1,1,笹川翼,ダ1200,重,1:14.3
ストーミーデイ,2019/06/28,大井,曇,2歳　新馬(新馬),3,2,2,笹川翼,ダ1000,稍,1:00.9
エコロアーサー,2020/05/30,2東京11,晴,3歳1勝クラス,14,16,15,木幡初也,芝1400,良,1:22.8
エコロアーサー,2020/03/29,2阪神2,晴,3歳1勝クラス,1,14,9,水口優也,芝1400,稍,1:23.3
エコロアーサー,2020/02/09,2京都4,晴,3歳1勝クラス,12,10,12,松山弘平,ダ1200,良,1:15.4
エコロアーサー,2019/10/15,4東京3,曇,2歳未勝利,10,5,1,藤田菜七,ダ1300,重,1:20.0
エコロアーサー,2019/06/16,3東京6,晴,2歳新馬,6,8,9,津村明秀,芝1600,重,1:39.7
ケンシャロン,2021/03/26,大井,晴,C2一　二三,3,1,5,有年淳,ダ1400,良,1:28.6
ケンシャロン,2021/03/12,大井,曇,C2二　三,11,5,3,有年淳,ダ1200,良,1:14.1
ケンシャロン,2021/02/15,大井,雨,C2十　1112,4,4,1,有年淳,ダ1400,不,1:29.6
ケンシャロン,2021/01/18,大井,晴,C212　1314,8,3,6,有年淳,ダ1400,良,1:31.2
ケンシャロン,2020/11/04,大井,晴,3歳　100万,3,3,1,有年淳,ダ1200,良,1:14.6
ケンシャロン,2020/08/16,大井,晴,3歳　90万円,6,3,5,有年淳,ダ1200,良,1:15.5
ケンシャロン,2020/06/23,大井,曇,3歳　60万円,6,1,3,和田譲治,ダ1200,不,1:15.3
ケンシャロン,2020/06/01,大井,雨,3歳　未受賞,9,4,3,石川駿介,ダ1200,稍,1:16.3
カナグランプリ,2020/09/15,名古屋,晴,カワラヒワ特別,2,10,8,加藤聡一,ダ1600,良,1:47.6
カナグランプリ,2020/09/01,名古屋,曇,ライチョウ特別,4,7,9,加藤聡一,ダ1600,不,1:49.8
カナグランプリ,2020/05/26,名古屋,雨,カルガモ特別,1,8,9,加藤聡一,ダ1600,良,1:45.6
カナグランプリ,2020/05/01,名古屋,晴,駿蹄賞(G),2,8,8,加藤聡一,ダ1800,良,2:01.7
カナグランプリ,2020/04/21,名古屋,曇,東海クイーンC(G),2,8,5,渡辺竜也,ダ1800,重,2:03.0
カナグランプリ,2020/02/24,名古屋,晴,スプリングC(G),12,11,7,渡辺竜也,ダ1800,良,2:01.1
カナグランプリ,2020/01/28,名古屋,晴,梅桜賞(G),10,7,6,柿原翔,ダ1800,稍,2:02.3
カナグランプリ,2020/01/01,名古屋,晴,新春ペガサスC(G),8,5,5,加藤聡一,ダ1600,重,1:46.1
カナグランプリ,2019/12/18,名古屋,晴,若獅子,6,2,5,加藤聡一,ダ1600,稍,1:46.8
カナグランプリ,2019/11/13,名古屋,晴,2歳特別,7,2,1,加藤聡一,ダ1400,良,1:31.0
カナグランプリ,2019/10/02,名古屋,曇,セレクトゴールド第2,9,5,1,加藤聡一,ダ1400,良,1:31.1
カナグランプリ,2019/09/18,名古屋,晴,セレクトゴールド第1,5,7,4,加藤聡一,ダ1400,良,1:30.7
カナグランプリ,2019/09/04,名古屋,晴,2歳特別,1,4,2,加藤聡一,ダ1400,良,1:33.1
カナグランプリ,2019/08/22,名古屋,曇,若駒特別,1,6,2,加藤聡一,ダ1400,良,1:32.5
カナグランプリ,2019/08/08,名古屋,晴,2歳特別,2,3,4,加藤聡一,ダ1400,良,1:34.5
カナグランプリ,2019/07/25,名古屋,晴,2歳3組,4,3,1,加藤聡一,ダ800,良,0:50.3
カナグランプリ,2019/07/11,名古屋,雨,2歳2組,6,5,4,加藤聡一,ダ800,重,0:53.0
カナグランプリ,2019/06/11,名古屋,曇,スーパー新馬戦,3,7,7,加藤聡一,ダ800,重,0:53.8
スクード,2020/10/02,名古屋,晴,名古屋モーニングフィ,2,9,9,大畑雅章,ダ800,良,0:54.3
スクード,2020/09/18,名古屋,晴,名古屋モーニングフィ,2,9,6,水野翔,ダ800,良,0:52.1
スクード,2020/08/21,名古屋,晴,名古屋モーニングフィ,7,4,9,大畑雅章,ダ800,良,0:55.4
スクード,2020/07/16,園田,曇,C3五,1,4,4,吉村智洋,ダ1400,稍,1:35.7
スクード,2020/07/03,園田,雨,C3四,3,4,7,鴨宮祥行,ダ1400,稍,1:37.4
スクード,2020/03/19,園田,晴,3歳C2,7,3,11,鴨宮祥行,ダ1400,稍,1:34.9
スクード,2020/02/24,園田,晴,3歳C2,4,3,2,鴨宮祥行,ダ1400,稍,1:33.6
スクード,2020/02/05,姫路,晴,3歳C2,3,4,4,吉村智洋,ダ1400,良,1:37.3
スクード,2020/01/15,姫路,晴,3歳C2,6,6,4,鴨宮祥行,ダ1400,良,1:37.5
スクード,2019/12/29,園田,晴,2歳未勝利50万円以,8,8,7,鴨宮祥行,ダ1400,重,1:34.0
スクード,2019/12/10,園田,晴,2歳未勝利二,9,7,10,鴨宮祥行,ダ1400,良,1:36.3
スクード,2019/10/29,門別,曇,2歳未勝利(未勝利),4,7,7,亀井洋司,ダ1000,良,1:05.5
スクード,2019/08/29,門別,曇,JRA認定フレッシュ(新馬),1,6,9,石川倭,ダ1200,重,1:18.0
シャイニングアビ,2021/04/29,門別,曇,3歳以上C4ー5,7,5,6,亀井洋司,ダ1000,良,1:04.8
トライエヴリシング,2020/12/01,笠松,晴,サラ系C25組,1,1,5,藤原幹生,ダ1400,良,1:32.3
トライエヴリシング,2020/11/18,笠松,晴,渡り鳥賞,7,6,8,藤原幹生,ダ1600,良,1:48.3
トライエヴリシング,2020/11/02,笠松,雨,サラ系C27組,8,1,1,藤原幹生,ダ1400,良,1:31.5
トライエヴリシング,2020/10/20,笠松,晴,好きです笠松競馬,4,2,4,吉井友彦,ダ1400,良,1:31.7
トライエヴリシング,2020/10/05,笠松,曇,サラ系C31組,3,2,2,水野翔,ダ1400,良,1:30.8
トライエヴリシング,2020/09/22,笠松,晴,サラ系3歳6組,8,2,8,藤原幹生,ダ1400,良,1:32.7
トライエヴリシング,2020/09/09,笠松,曇,サラ系3歳4組,9,5,5,藤原幹生,ダ1400,良,1:34.2
トライエヴリシング,2020/08/26,笠松,晴,サラ系3歳4組,2,4,2,水野翔,ダ1400,良,1:30.7
トライエヴリシング,2020/08/10,笠松,晴,サラ系3歳6組,8,4,5,藤原幹生,ダ1400,良,1:29.9
トライエヴリシング,2020/06/17,笠松,晴,サラ系3歳7組,1,5,3,吉井友彦,ダ1400,良,1:30.6
トライエヴリシング,2020/04/15,笠松,晴,サラ系3歳5組,1,8,3,深澤杏花,ダ1400,良,1:31.0
トライエヴリシング,2020/04/03,笠松,晴,サラ系3歳4組,2,8,2,佐藤友則,ダ1400,良,1:31.0
トライエヴリシング,2020/02/18,笠松,雨,サラ系3歳4組,4,8,7,佐藤友則,ダ1400,重,1:32.4
トライエヴリシング,2020/02/06,笠松,晴,サラ系3歳4組,6,6,5,関本玲花,ダ1400,良,1:31.5
トライエヴリシング,2020/01/21,笠松,晴,サラ系3歳3組,3,6,5,関本玲花,ダ1400,良,1:31.2
トライエヴリシング,2020/01/08,笠松,晴,サラ系3歳3組,4,5,6,岡部誠,ダ1400,不,1:33.0
トライエヴリシング,2019/12/31,笠松,晴,笠松デビュー馬未勝利,3,3,3,加藤聡一,ダ1400,重,1:31.3
トライエヴリシング,2019/12/06,笠松,曇,笠松デビュー馬未勝利,6,3,3,岡部誠,ダ800,良,0:49.5
トライエヴリシング,2019/11/20,笠松,晴,笠松デビュー馬未勝利,10,2,4,加藤聡一,ダ1400,良,1:32.6
トライエヴリシング,2019/11/07,笠松,晴,サラ系2歳3組,5,7,7,水馬名,日付,開催,天気,レース名,馬番,人気,着順,騎手,距離,状態,タイム
ディープボンド,2021/05/02,2阪神12,晴,天皇賞(春)(G1),12,1,2,和田竜二,芝3200,良,0.1
ディープボンド,2021/03/21,1阪神12,曇,阪神大賞典(G2),6,3,1,和田竜二,芝3000,重,3:07.3
ディープボンド,2020/10/25,4京都6,晴,菊花賞(G1),8,7,4,和田竜二,芝3000,良,3:06.2
ディープボンド,2020/05/31,2東京12,曇,東京優駿(G1),13,8,5,和田竜二,芝2400,良,2:25.0
ディープボンド,2020/05/09,3京都5,曇,京都新聞杯(G2),6,4,1,和田竜二,芝2200,良,2:11.7
ディープボンド,2020/04/04,2阪神3,晴,アザレア賞(1勝クラス),3,4,2,和田竜二,芝2400,良,2:27.5
ディープボンド,2020/01/05,1京都1,曇,福寿草特別(1勝クラス),6,4,6,和田竜二,芝2000,良,2:04.9
ディープボンド,2019/11/03,5京都2,曇,2歳未勝利,9,2,1,和田竜二,芝2000,良,2:01.1
ディープボンド,2019/10/13,4京都4,晴,2歳新馬,14,4,3,和田竜二,芝2000,重,2:03.5
セツメンノトビウオ,2021/04/11,1新潟2,晴,石打特別(1勝クラス),7,10,10,小沢大仁,芝2000,良,2:02.9
セツメンノトビウオ,2021/02/13,1阪神1,晴,4歳以上1勝クラス,7,4,4,川須栄彦,ダ1800,良,1:54.7
